id,sentence,label
4623,pozdrav suncu sastoji se od tri stotine višeslojnih staklenih ploča postavljenih u istoj razini s kamenim popločenjem rive u obliku kruga promjera 22 metra,0
4624,ispod staklenih provodnih ploča nalaze se fotonaponski solarni moduli preko kojih se ostvaruje simbolična komunikacija s prirodom odnosno sa suncem,0
4626,autor je prvotnu ideju ove instalacije više puta izmijenio i nikad do kraja nije objasnio na kakvom bi principu doista računalni program trebao raditi,0
4627,pozdrav suncu izazvao je početno oduševljenje naročito kod djece i mladih te su posjetioci orgulja jednostavno nakon slušanja zvukova hodočastili na drugu instalaciju,1
4629,na početku je iz službi odnosa s javnošću grada dolazilo objašnjenje kako vandali razbijaju ploče na instalaciji,0
4630,međutim nakon nekog je vremena postala jasna činjenica da su morske orgulje izgrađene od kamena građevinskoga materijala kojemu se može provjeriti rok trajanja s obzirom da postoje kamene građevine koje su kao što je poznato stare više tisuća godina,0
4631,međutim za višeslojne staklene ploče u kojima se nalaze fotonaponski moduli ne možemo odrediti rok trajanja,0
4632,zbog čega se ploče kvare do dana današnjeg nije službeno odgovoreno,0
4633,nikola bašić sa svojom drugom instalacijom nije uspio ponoviti uspjeh prve,0
4635,povijest mediterana povijest je osvajanja dominacija i kulturoloških utjecaja,0
4636,zadar je jedna je od točaka na mediteranu gdje je ispreplitanje povijesti i refleksije tako snažno da pretvara čitav grad u nepreglednu šumu simbola i događaja,1
4637,za povijest je obale kralja petra krešimira svakako najznačajnija točka savezničko bombardiranje i rušenje neoklasicističkih zgrada koje su zadarsku obalu markirale na istovjetan način kako je to učinjeno u trstu puli i rijeci,1
4638,naime kao što je poznato zadar je rapalskim ugovorima između kraljevine italije i kraljevine jugoslavije 1921 godine postao teritorij kraljevine italije,0
4639,grad je u vrlo kratkom roku identičnim procesom što se vodio u trstu i istri nasilno talijaniziran,0
4641,po kazivanju kažimira zankija jednog od zapovjednika partizanskih jedinica koje su oslobodile grad najpismenija je osoba na koju su naišli u povijesnoj jezgri grada bio taksist sa završenom srednjom školom,1
4644,činjenica je bila ta da je većina stare gradske jezgre bila potpuno porušena,0
4645,povijesno važne zgrade posebno crkve bile su pošteđene značajnijeg bombardiranja i postepeno su se restaurirale,0
4646,ostale manje važne ” zgrade nisu se faksimilno obnavljale,0
4648,samim je tim većina najpoznatijih arhitekata iz bivše jugoslavije realizirala svoje projekte u zadru kao što su to božidar rašica i neven šegvić,0
4649,međutim generacije rođene u gradu nakon drugog svjetskog rata počele su ovu vrstu arhitekture doživljavati kao relikt socijalizma i nešto strano dalmatinskoj tradiciji,0
4651,uza sve to stvorila se i posebna teorija zavjere o tome kako su zadar porušili saveznici po titovu izravnom nalogu kako bi se talijansko stanovništvo iselilo iz grada,0
4654,na samoj se obali danas nalaze svega četiri zgrade one sveučilišta u zadru rektorata sveučilišta hotela zagreb i kamene kuće,0
4655,prostor je između zgrada ispunjen zelenilom sam je pojas uz obalu popločan kamenjem dok je ostatak nasut sitnim šljunkom,0
4656,zadarska je riva do trenutka izgradnje morskih orgulja bila šetnica isključivo u ljetnim mjesecima dok je u zimskim to bila široka ulica ili kako je u gradu nazivaju kalelarga,0
4657,unutar takvog povijesnog i urbanističkog okvira nikola bašić realizirao je svoju urbanu instalaciju,0
4658,u razgovoru objavljenom na internet portalu ezadar 2008 godine arhitekt je izjavio umjesto rekonstrukcije izgubljenih urbanih struktura i još veće opasnosti od vulgarne komercijalizacije pokušao sam promišljati taj prostor drugačije bez stereotipnih sadržaja poput trgovine ugostiteljstva štekata ”,0
4659,dakle arhitekt je bio svjestan povijesnog i arhitektonskog nasljeđa u kojemu će realizirati svoju instalaciju,0
4660,znao je da se obnova rive može odvijati u dva pravca ili faksimilnom obnovom zgrada koje su nekoć tamo bile ili izgradnjom novih zgrada,1
4661,zamka obiju varijanti je naravno komercijalizacija ili ispunjenje zgrada sadržajima koji će donositi novac i dovoditi posjetitelje u staru gradsku jezgru,1
4662,međutim nikola bašić je odabrao drugačije rješenje te u svom razgovoru dodaje arhitekt bogdan bogdanović govorio je o gradu kao riznici metaforičkih mjesta koja oblikuju mentalnu sliku grada kaleidoskop u čijoj se mozaičkoj ukupnosti prepoznaje identitet grada ali i kolektivna i pojedinačna identifikacija s gradom ”,1
4663,upravo je to bilo i polazište stvaranja instalacije morskih orgulja kreiranje metaforičkog mjesta koje će oblikovati novi identitet grada,0
4664,način kako je novo metaforičko mjesto uklopljeno u prostor autor je objasnio sljedećim iskazom shvatio sam da bi zadarsku rivu koja u biti ima promenadni karakter i koja zna biti dosadna u svojoj monotonoj linearnosti trebalo prostorno dramatizirati ”,1
4665,spomenuta je dramatizacija postignuta stepenicama koje se spuštaju u more u ritmu glazbene ljestvice,1
4666,ovakvim se promišljanjem nikola bašić usudio dirnuti u jedan od najsnažnijih znakova mediteranskog dalmatinskog identiteta u gradsku rivu,1
4667,veliki je otpor instalacija morskih orgulja izazvala kod predstavnika konzervatorske restauratorske i uopće tradicionalne povjesničarskoumjetničke struke,1
4668,književnik i bivši student zadarskog sveučilišta ante tomić u tekstu objavljenom u jutarnjem listu 2009 godine pod nazivom zadar je malo čudan grad u gospodarstvu prvak u glavi primitivac naziva morske orgulje i pozdrav suncu ružnim i banalnim kičem,0
4669,jedan od njegovih sugovornika u tekstu je i povjesničar umjetnosti vinko srhoj koji je na njegovu stručnu analizu morskih orgulja i pozdrava suncu nadodao no taj banalni kič nikoga nije smetao,0
4671,nikakva pobuna ovdje ne prolazi ”,1
4673,tada a i danas instalacija morskih orgulja predstavlja jedini uspješan primjer spoja arhitekture urbanizma i javne skulpture u republici hrvatskoj,0
4675,a spomenuti je okvir nastao u uređenju parc de la vilette u parizu,1
4676,naime na mjestu je nekadašnjih klaonica izgrađenih za vrijeme napoleona iii,0
4677,gradska uprava odlučila urediti park te je raspisala i javni natječaj 1982 godine,0
4678,na natječaju je pobijedio francuski arhitekt švicarskog porijekla bernard tschumi koji je od 1984 do 1987 realizirao svoj projekt temeljen na postmodernističkoj arhitekturi i idejama dekonstruktivističke filozofije,0
4679,svojim je projektom tschumi otvorio dijalog s jacquesom derridaom i odlučio stvoriti arhitektonski eksperiment u prostoru i formi koji će interaktivno djelovati na posjetitelje,1
4680,naime za razliku od klasičnog parka u kojem građani traže mjesto za odmor meditaciju ili zabavu tschumi je htio stvoriti mjesto gdje se stvara aktivni odnos s okolinom i krajobrazom,1
4681,to mu je u potpunosti i uspjelo tako da se u samom parku mogu naći različite instalacije koje vode kroz park kao kroz labirint čudesa od vrta bambusa u kojem noću sviraju čudne atonalne kompozicije do kina geode i muzeja znanosti,1
4682,najpoznatije zgrade u parku svakako su crvene tatljinovske konstrukcije takozvane follies nastale u tradiciji ruševina i ostalih zgrada bez svrhe izgrađenih prvenstveno za dekoraciju,0
4683,ova je tradicija nastala unutar ponovnog otkrića arhetipskih krajobraza za vrijeme romantizma,0
4685,ova je estetika inaugurirana kroz svijet naslikanih ruševina gotičkih crkava i samostana caspara davida friedricha,1
4686,proširila se čitavom evropom donoseći antičke ruševina u mjesta gdje rimskog carstva nije bilo niti u tragovima kao što je to edinburgh ili kassel,1
4687,suprotno širenju starog rima stizala je i orijentalna arhitektura pa tako u pariškom parcu de la belleville možemo naći hinduističku pagodu a u potsdamu džamiju,0
4688,tschumijeve follies nastale su kao mješavina skulpturalno geometrijske forme i građevine konvertirajući samu ideju zgrade bez svrhe u pitanje ima li uopće ikakva arhitektura svrhu,0
4689,najvažnija promjena u urbanizmu i arhitekturi za koju je zaslužan park jest ideja fuzioniranja i interakcije,0
4690,naime prostor se počinje doživljavati kao jedinstvo krajobraza arhitekture urbanizma parkovne arhitekture skulpture i novih medija,0
4691,ideja grada se tako mijenja,0
4692,antička ideja trga agore kao javnog mjesta i sastajališta građana biva transponirana u javni prostor trga parka ili ulice kao kreativnog mjesta interakcije čovjeka i grada,0
4693,interakcija se može odvijati na više načina prema pejzažu prema arhitekturi prema instalaciji i konačno interakcija može biti ona posve osobna,0
4694,ideje nastale u parc de la vilettu vrlo su se brzo proširile u uređenju svjetskih gradova pretvarajući gradove u opuštenija i prirodnija mjesta,0
4696,u godini su kad je grad bio kulturna prijestolnica evrope realizirani projekti koji nasljeđuju tschumijeve ideje most na rijeci muri i zgrada kunsthausa,0
4697,po sličnom su načelu nastale i morske orgulje,0
4699,posjetilac mora osluškivati zvukove orgulja te ih spajati sa šumom valova i bojama pejzaža,0
4700,tek tada može doživjeti samo mjesto i utkati ga u osobnu mrežu značenja,1
4701,upravno se od osobne mreže značenja stvara ono što je nikola bašić nazvao metaforičkim mjestom koje oblikuje mentalnu sliku grada,1
4702,ono što je u svemu ovome najvažnije jest promjena samog medija metaforičkog mjesta a za što je zaslužan bernard tschumi,0
4703,metaforička su mjesta nekad bila isključivo ona poput trga svetog marka u veneciji kremlja u moskvi ili kipa slobode u new yorku dakle trgovi ulice ili skulpture,0
4705,prostorna intervencija postaje novi medij javnog prostora koji nadograđujući se na antičku ideju grada oslobađa grad od njegove povijesne forme te ga vraća u krajobraz,1
4706,promjene identiteta kolektivno pamćenje i mit u svojoj čuvenoj knjizi etnologija naše svakodnevnice dunja rihtmanauguštin je napisala identitet samom gradu može dati stara gradska jezgra ili središte dakle tradicija,0
4707,to je neosporno,0
4708,a kako je s identitetom gradskih stanovnika,0
4709,nastaje li on u kontaktu s gradskim prostorom i u aktivnom odnosu prema njemu ” rihtmanauguštin 198897,0
4710,prostor nastajanja identiteta gradskih stanovnika u zadru vrlo je složen,1
4712,druga činjenica vezana uz zadar jest stalno uništavanje urbanog i njegova obnova,1
4713,svaki je od ratova rezultirao izmjenom stanovništva i stvaranjem novih identiteta nastalih u sudaru starosjedilaca i novopridošlih stanovnika,1
4714,ono što je posebno zanimljivo za zadarski gradski identitet jest da se on vrlo često kao u slučaju dubrovnika ili venecije stavlja ispred nacionalnog ili regionalnog,0
4715,unutar zadnjih nekoliko godina umjesto crkve svetog donata morske su orgulje postale jedna od konstanti gradskog identiteta,0
4716,međutim ako analiziramo zašto su baš morske orgulje uspjele istisnuti crkvu svetog donata doznat ćemo nešto i o tome kako se razvija proces identifikacije i gradske mitologije vodeći se pretpostavkom da je kultura oblik teksta clifford geertz,1
4717,crkva svetog donata kako zbog svoje veličine ali i zbog gabarita trga na kojem se nalazi dominira zadarskim povijesnim središtem,0
4719,način na koji su ti elementi inkorporirani u novu građevinu tipični su za postupke unutar kojih nastaje suvremena umjetnost a to su recikliranje slojeva inverzija transformacija i preoblikovanje svakodnevnog u umjetničko djelo,0
4720,međutim da bi se crkva doživjela potrebno je više puta ući u njezinu unutrašnjost,0
4721,u crkvi nema interaktivnog djelovanja na posjetioca,0
4722,za razliku od toga morske su orgulje otvorile prostor interaktivnog djelovanja,1
4724,sjedenje na obali mora i gledanje u pučinu jedno je od općih mjesta mediteranske kulture,0
4725,mediteran je jedino more gdje je moguće biti u blizini samog mora kako zbog manjih razlika plime i oseke u odnosu na oceane tako i zbog manjih valova,0
4726,morske su orgulje sjedenju uz morsku obalu dale još jednu dimenziju onu morskog šuma preoblikovanoga u glazbu,0
4727,sve su to razlozi zbog čega je došlo do poistovjećivanja zadrana s morskim orguljama i svakodnevnog rituala njihova obilaska,0
4728,a ritual nastaje onako kako ga je opisao paul connerton svi rituali istina moraju se do neke mjere izmisliti a pojedinosti njihove artikulacije mogu se vremenom mijenjati ili varirati u sadržaju i značenju ”,0
4730,nakon razaranja za vrijeme domovinskog rata i stagnacije u devedesetim godinama grad se od 2003 počeo naglo razvijati,0
4731,to se desilo nakon završetka autoputa zagreb split,0
4732,iako je vožnja do rijeke daleko kraća većina gostiju zadar doživljava prvim pravim mediteranskim gradom u koji se dolazi iz kontinenta,0
4733,kad su 2005 godine realizirane morske orgulje nitko nije vjerovao da će se toliko promjena dogoditi u procesu identiteta,0
4734,grad je vapio za simbolom novog obnavljanja nakon ratnih razaranja,1
4735,taj su simbol postale morske orgulje kao što je za zadar nakon drugog svjetskog rata simbol obnove bio osnutak filozofskog fakulteta,0
4737,trebao je pregledati izbor eksponata buduće izložbe zadarskih crkvenih relikvijara u zagrebu,0
4740,arhitekt nikola bašić stvorio je takvu uporišnu točku za generaciju odraslu nakon domovinskog rata,1
4741,osjećaj pripadnosti je na mediteranu uvijek bio fluidan i transformativan,0
4742,možda je najbolji primjer za takve transformacije princip heteronima ili potencijalno mogućih stvarnih likova u stvaralaštvu portugalskog pjesnika fernarda pessoe,0
4744,u toj antologijskoj pjesmi fernando pessoa piše više volim ruže ljubavi moja od domovine a magnolije pretpostavljam slavi i vrlini,0
4745,ukoliko mi ne dojadi želim da život prohodi mnome a ja da ostanem isti ”,0
4747,u takvom su nam gradu ruže doista važnije od domovine zato jer predstavljaju trajniji arhetip ljepote,1
4748,sredinom veljače na većini najposjećenijih domaćih portala sunula je vijest o 75 % studenata zagrebačkog sveučilišta koji prepisuju na ispitima navodnom rezultatu međunarodnog studentskog istraživanja predstavljenog u beogradu,0
4749,naravno taj podatak nije točan,0
4750,naravno pri senzacionalističkom prepisivanju vijesti s drugih portala nitko se od novinara nije dosjetio da se javi domaćem timu koji je provodio istraživanje potpisnicima ovih redaka i našim kolegama studentima zadarskog sveučilišta pavi parunovu i marini orhanović i provjeri taj podatak iako su naši beogradski kolege iz međunarodnog tima nakon svoje tiskovne konferencije spremno dijelili naše brojeve mobitela,0
4751,jedino je internetsko izdanje novog lista u tijelu teksta dostojno prenijelo rezultate istraživanja iako je i njihov naslov bio gotovo u dlaku jednak ostalima,1
4752,međutim prenijevši informaciju o 75 % prepisivača poput ostalih portala naslov je dakako bio proturječan informacijama u tekstu,0
4753,eto za volju onima koji vole natjecanja u daljinskom pišanju imamo i mi zanimljiv rezultat nikako neočekivan velika većina najposjećenijih domaćih internetskih portala doslovno prepisuje vijesti a ponekad iskazivan stereotip o novom listu kao razmjerno ozbiljnijem subjektu u hrvatskom medijskom prostoru potvrđen je,1
4754,đavao je u detaljima a ovdje je to riječ razmjerno,1
4755,o istraživanju istraživanje je proveo tim u navedenom sastavu prigodno okupljen pod krovom udruge monitor statistica iz zagreba članice antikorupcijske studentske mreže u jugoistočnoj europi acsnsee koju dugogodišnje financira institut otvoreno društvo,1
4756,ukratko ćemo predstaviti nacrt istraživanja počevši s nesretnim prepisivanjem,1
4758,predmet istraživanja je studentska percepcija koruptivnih i ostalih neetičnih praksi u visokom obrazovanju,1
4759,da bi se dobila što šira poredbena slika percepcije studenata u anketni upitnik je uključen širok raspon neetičnih praksi mito uvjetovana prodaja udžbenika nepotizam plagiranje i studentsko varanje,1
4760,rezultate o toleranciji prema neetičnom ponašanju u ovom ćemo tekstu predstaviti samo kroz stupanj slaganja s tolerantnim tvrdnjama o neetičnim praksama u visokom obrazovanju u redu je činiti x iako smo toleranciju pokrili i drugim indikatorima,1
4762,kad je o našoj skali blizine društvenog kontakta riječ važno je naglasiti da su iz odgovora na pitanja o iskustvu s korupcijom i ostalim nerazlučivi svjedoci počinitelji i oštećenici,1
4763,razlozi za to su metodološki ne možemo direktno pitati ljude jesu li činili ovo ili ono jer tako povećavamo udio društveno poželjnih odgovora,0
4764,uzgred budi rečeno zabavan analogon problemu društveno poželjnih odgovora u našem slučaju jest činjenica da se zbrajani anketni podaci o navikama ispijanja alkohola nikad i nigdje ne popnu niti blizu statistikama o prodaji alkoholnih pića,1
4765,uglavnom iz naše strategije izbjegavanja društveno poželjnih odgovora proizlazi da se odgovori svjedočiola sam tome no nije se ticalo mojih interesa i osobno sam se našaola u takvoj situaciji mogu odnositi na isti događaj ovisno o tome smatra li se netko tko je svjedočio npr,0
4766,nepotističkom ocjenjivanju kolege ili netko od koga se prepisivalo oštećenim ili ne a to je subjektivna stvar,0
4767,stoga nikako nije opravdano reći da je npr 45 % studenata zagrebačkog sveučilišta prepisivalo koliko ih je reklo da se našlo u takvoj situaciji a još je manje opravdano reći da je to činilo 75 % kad se zbroje oba krajnja stupnja skale koji indiciraju izravno iskustvo,0
4768,jedino je opravdano reći da se 75 % zagrebačkih i 68 % zadarskih studenata susrelo s prepisivanjem što je osjetno manje šokantan podatak od onoga u gore spomenutim naslovima na portalima,0
4769,a treba priznati i da su se zagrebački i zadarski studenti u međunarodnom kontekstu najčešće susretali s prepisivanjem što je suglasno s rezultatima ranijeg istraživanja iste udruge 2008 na sličnom međunarodnom uzorku,0
4770,ono što portali također nisu prenijeli je da se podaci odnose samo na studente treće godine,1
4771,u uzorku studenata treće godine na zagrebačkom sveučilištu bilo je 615 sudionika,0
4772,u zadru je pak pokrivena većina populacije studenata treće godine s 352 sudionika,1
4773,treća godina je tu zato što je od brucoša teško očekivati formirane stavove prema neetičnim praksama na njihovim fakultetima a kamoli neka iskustva s njima,1
4774,budući da je istraživanje provedeno na samom početku akademske godine isto se iako u manjoj mjeri može reći i za studente druge godine,1
4775,diplomski studij je opet nešto organizacijski odvojeno od preddiplomskog a važno je i da ga ne nastavljaju svi završeni preddiplomci,0
4777,napokon s ovim brojem sudionika možemo se nadati adekvatnijem uzorkovanju barem treće godine zagrebačkog sveučilišta zbog omjera uzorka i populacije nego što bi to bio slučaj da smo uzrokovali širi raspon studijskih godinanačin uzorkovanja bio je stratificirani kvotni,1
4778,u uzorak su ulazili studenti treće godine s pojedinih fakulteta u brojevima proporcionalnim brojevima studenata treće godine na fakultetima zagrebačkog sveučilišta prema podacima državnog zavoda za statistiku iz 2011,1
4779,obilježja poput spola i dobi nismo kontrolirali,0
4783,stoga smo uključili dva tamošnja sveučilišta,0
4784,odgovarajući statistički testovi pokazali su da se poduzorci tih dvaju sveučilišta mogu smatrati pripadajućima istoj populaciji,0
4785,što se bugarske tiče podatak koji govori sam za sebe jest da najveće nacionalno sofijsko sveučilište ne samo da nije bilo voljno izdati dopusnicu za istraživanje nego su njegovi predstavnici izgleda i aktivno onemogućavali provedbu istraživanja naime našim kolegama u neformalnoj su komunikaciji davali do znanja da će imati problema čak i ako istraživanje provedu izvan zakonom određenih prostora autonomije sveučilišta,1
4787,u skladu s gore rečenim predmet istraživanja nije bila stvarna raširenost neetičnih praksi u visokom obrazovanju ali na temelju dijela naših podataka može se reći nešto i o tome tretirajući postotke studenata koji su imali izravni susret s neetičnim ponašanjem samo kao pokazatelje relativnih tendencija u međunarodnom okviru,1
4789,ključni problemi na fakultetima nevažnost problema korupcije u kontekstu ostalih problema u visokom obrazovanju za zagrebačke i zadarske studente prema našim rezultatima jako je važno naglasiti zbog najčešće senzacionalističkog i tendencioznog novinarskog pisanja o korupciji u visokom obrazovanju koje je bilo osobito vidljivo u jesen 2010,1
4791,u zadru je takav odgovor pružilo samo 2 % studenata naspram npr 30 % studenata dvaju moldavskih sveučilišta i 19 % beogradskih studenata,1
4792,najvažniji problem za zagrebačke i zadarske studente je nedovoljna uključenost studenata u donošenje odluka i po tome se ta dva hrvatska sveučilišta znatno razlikuju od inozemnih,0
4794,iznimke ćemo dolje opisati,1
4795,približno svaki drugi sudionik u oba grada prepoznao je neuključenost studenata u odlučivanje kao ključan problem na svom fakultetu,0
4796,mišljenje je istraživača da se pridavanje razmjerno najveće važnosti problemu neuključenosti studenata u odlučivanje u zadru i u zagrebu može povezati s problematičnim novim zakonima o visokom obrazovanju sveučilištima i znanstvenoj djelatnosti,1
4797,medijska kakofonija i nedostatak javne rasprave koji već nekoliko godina prate nove zakone za mnoge informiranije i sadržaj tih zakona vjerojatno su uzroci ovog stava,1
4798,važno je naglasiti taj stav nisu pokazali samo poslovični bundžije s filozofskog,1
4799,ovdje je riječ o studentima treće godine čitavog zagrebačkog i čitavog zadarskog sveučilišta,1
4800,prema stavovima zagrebačkih i zadarskih studenata neodgovornost profesora prema svojim obvezama korupcija i nizak stupanj osposobljenosti znanstvenonastavnog osoblja točno tim redom najmanje su važni problemi na njihovim fakultetima,1
4802,dakle suprotno gore spomenutom stavu zagrebački i zadarski studenti svoje profesore ne vide kao lijene korumpirane i nesposobne,1
4803,teška korupcija i laka neetičnost ispitali smo međupovezanost netoleriranja određenih ponašanja odnosno varira li netolerancija studenata prema nekim nedozvoljenim ponašanjima po sličnom obrascu,1
4804,govorit ćemo samo o međupovezanosti stavova zagrebačkih i zadarskih studenata,1
4805,slično su varirali stavovi prema sljedećim ponašanjima profesor prima mito na ispitu student nudi mito na ispitu uprava doma prima mito za smještaj student kupuje profesorovu knjigu za prednosti na ispitu student povlači veze za bolji tretman na ispitu,1
4806,drugi skup sličnih obrazaca variranja tvorili su stavovi prema prodaji knjiga za prednosti na ispitu i ocjenjivanju na temelju osobnih veza od strane profesora,0
4807,treći skup činili su stavovi prema studentskom i profesorskom plagiranju,0
4808,četvrti su činili stavovi prema prepisivanju na ispitu i pisanju tuđeg seminarskog rada,0
4812,ujedno je to i jedina statistički značajna razlika u stavovima zagrebačkih i zadarskih studenata,0
4813,priča sa studentskim trgovanjem domskim mjestima stoga vrijedi pobližeg ispitivanja,1
4815,u zadru ima oko 200 mjesta u jedinome domu a oko 75 % studenata nije iz zadra,0
4816,u zagrebu ima osjetno više mjesta u domovima pa je vrlo vjerojatno u zagrebu u odnosu na zadar znatno češća razmjena među jednakima odnosno međustudentska kupoprodaja mjesta u domu,0
4817,u to se uklapaju i poslovični oglasi o prodaji domskih mjesta po hodnicima zagrebačkih fakulteta,0
4818,nasuprot tome u zadru u pravilu osoblje u upravi doma prodaje vrlo mali broj mjesta vrlo rijetkim miljenicima sudbine razmjerno je vrlo visoka korelacija iskustva s članovima uprave doma i studentima koji su trgovali domskim mjestima,1
4820,dosad smo govorili o međupovezanosti stavova ne i o udjelima studenata koji toleriraju određena ponašanja,1
4821,primjerice sličnost variranja stavova zadarskih studenata prema nepotističkom upisu i studentskoj prodaji mjesta u domu nipošto ne znači da su udjeli studenata koji toleriraju te prakse slični,0
4822,zapravo su udjeli studenata koji toleriraju nepotistički upis i u zagrebu i u zadru 3 odnosno 5 % primjetno manji od spomenutih udjela onih koji toleriraju studentsko trgovanje domskim mjestima,0
4823,kad je o stavovima u međunarodnom kontekstu riječ udjeli zagrebačkih i zadarskih studenata koji toleriraju tešku korupciju uvjetovanu prodaju udžbenika profesorsko ali i studentsko plagiranje značajno su manji,1
4824,plagiranje studentsko i profesorsko na svim drugim sveučilištima čak tolerira više studenata nego što ih tolerira studentsko prepisivanje i pisanje tuđih seminarskih radova,0
4826,s druge strane značajno manji udjeli plovdivskih i skopskih studenata u odnosu na svoje hrvatske i srpske kolege toleriraju lakše studentske prekršaje studentsko trgovanje mjestima u domu prepisivanje i pisanje tuđih seminarskih radova,1
4827,moldavci više u odnosu na ostale studente toleriraju sve spomenute oblike teške korupcije i plagiranje,1
4828,rjeđe mitimo a zadar je povezaniji ispitali smo međupovezanost iskustava studenata s koruptivnim i ostalim neetičnim praksama na isti način kao i međupovezanost stavova tolerancije u prethodnom odjeljku,1
4829,dakle dobivamo sliku skupova neetičnih praksi s kojima su se studenti bili skloni susretati ili ne susretati,1
4830,slično kao gore kod tolerancije susreti sa studentskom kupovinom domskog mjesta u zagrebu po obrascu su razmjerno slični iskustvu s ostalim lakšim prekršajima dok je sasvim suprotno u zadru gdje je blizina kontakta s obje strane u nedozvoljenoj trgovini domskim mjestima upravom doma i studentima vrlo snažno povezana sa susretima s teškom korupcijom,1
4831,kad je o relativnim udjelima riječ na zagrebačkom i zadarskom sveučilištu najmanje se studenata u međunarodnom uzorku izravno susrelo s mitom na ispitu i uvjetovanom prodajom knjiga v sliku,1
4832,međutim dok su udjeli zagrebačkih studenata koji su se izravno susreli sa sva četiri oblika nepotizma najmanji udjeli zadarskih studenata primjetno su viši bliži međunarodnom prosjeku,1
4833,čini se da ipak skopski studenti uvjerljivo najčešće potežu veze,1
4834,kad je o lakšim prekršajima riječ susreti s prepisivanjem i studentskim plagiranjem u međunarodnom kontekstu razmjerno su česti kod zagrebačkih i zadarskih studenata a to osobito vrijedi za prepisivanje kao što smo rekli,1
4835,susreti s profesorskim plagiranjem razmjerno su rijetki,1
4837,može biti da profesori koji primaju mito često ne žele primati mito od nekog nepreporučenog preko osobnih veza možda zbog svojih vrijednosti amoralnog familizma ali možda i uzimajući rizik protuzakonite transakcije u obzir,0
4838,šačica teških varača da bismo to provjerili promotrili smo ovu međupovezanost iskustva s težom korupcijom kroz konkretne udjele studenata koji su se susretali s više takvih ponašanja,1
4839,na većini sveučilišta uključenih u istraživanje više je studenata susretalo i mito i nepotizam na ispitima ili pri upisima nego što ih je susrelo samo mito,1
4840,točno polovica onih koji su susreli mito na ispitima u zagrebu i u zadru dakle polovica od ukupno 4 odnosno 7 % studenata susrelo je sve tri teže prakse mito nepotistički upis na fakultet i nepotističko ispitivanje,1
4841,međutim među studentima koji su susreli tešku korupciju nadzastupljeni su i oni koji su susreli lakše prekršaje,1
4842,u zagrebu je 63 a u zadru oko 50 % studenata koji su susreli mito na ispitima susrelo i studentsko plagiranje dok je ukupno 31 % zagrebačkih i 27 % zadarskih studenata potvrdilo susret sa studentskim plagiranjem,1
4843,u zadru je polovica studenata koji su susreli podmićenog profesora susrela i profesora koji je plagirao a u zagrebu oko 20 %,1
4844,za usporedbu ukupno je u zagrebu tek 6 % studenata susrelo profesora plagijatora a u zadru 12 % najmanje u međunarodnom uzorku,1
4845,ako poredamo neetične prakse o kojima smo najviše govorili na kontinuumu lakoteško a opravdanje za taj kontinuum daju nam rezultati o toleranciji možemo zaključiti da je neetično ponašanje kumulativno,1
4846,na teškoj strani kontinuuma nalazi se šačica teških varača koji od malo čega prezaju bila to laka ili teška neetičnost,1
4847,interpretacija bi se mogla ticati relativne procjene troškova i koristi od kršenja društvenih normi ako ste profesor i primili ste mito tako teško kršeći norme akademskog ponašanja plagiranje vam ne bi više trebalo predstavljati nikakav problem,1
4848,sličan mehanizam mogao bi biti na djelu i ako iza međupovezanosti iskustva sa studentskim plagiranjem i s plaćanjem ispita iščitamo da su isti studenti to radili čemu su njihovi kolege svjedočili,1
4849,onima koji su mitili i koristili veze a nisu plagirali potonje jednostavno nije bilo potrebno ili pak njihovim kolegama to nije bilo važno u usporedbi s težim nedjelima pa je stoga ostalo neprimijećeno,1
4850,valja napomenuti više je studenata moglo svjedočiti istim nedjelima svojih kolega i profesora pa bi onda iza ionako malih proporcija zagrebačkih i zadarskih studenata u kontekstu međunarodnog uzorka koji imaju direktno iskustvo s mitom i nepotizmom stajalo još manje slučajeva takvih nedjela posebice u slučaju relativno malenoga i premreženijega zadarskog sveučilišta gdje se veći udjeli studenata s iste studijske godine na ispitima seminarima i predavanjima susreću s istim kolegama i profesorima i gdje studenti imaju posla sa znatno malobrojnijim domskim osobljem u jedinome zadarskom studentskom domu,1
4851,i ovdje treba tražiti pozadinu razmjerno većim udjelima studenata u zadru nego u zagrebu koji su se izravno susreli s nepotizmom i profesorskim plagiranjem,1
4852,uglavnom naši rezultati sugeriraju da se na zagrebačkom i zadarskom sveučilištu rjeđe mogu susresti mito na ispitu uvjetovana prodaja knjiga i profesorsko plagiranje u odnosu na beogradsko plovdivsko skopsko i dva moldavska sveučilišta,1
4855,ugrubo slične se tendencije ponavljaju i u stavovima odnosno toleranciji studenata prema neetičnim praksama vrlo malo zagrebačkih i zadarskih studenata iskazuje tolerantan stav prema teškoj korupciji ali razmjerno su skloniji tolerirati lakše neakademsko ponašanje studenata,1
4856,postoje opravdani razlozi za zaključak da iza razmjerno velike međupovezanosti iskustava s teškom korupcijom ali i iza nadzastupljenosti iskustava s lakim u iskustvima s teškim varanjem u većini stoje isti studenti i profesori šačica teških varača kojima ništa neetično nije strano,1
4858,jednostavno to je zato jer problem korupcije u visokom obrazovanju nipošto nije sistemski,1
4859,teških varača koji ne prezaju ni od čega ima i bit će u svakom polju unutar svakog društva ma koliko ono bilo uređeno,1
